Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Unemployment_rate,Inflation_rate,GDP,Status
4,0,1,8,0,15,54,13,9,10,19,3,135.8,1,0,0,1,0,1,19,0,6,6,6.0,13.0,6,7,6,13.0,10.8,1.4,1.74,1
4,0,2,11,0,15,49,13,16,16,17,19,127.5,1,0,0,1,0,1,18,0,7,7,7.0,14.485714285714286,8,9,8,14.58888888888889,16.2,0.3,-0.92,1
4,17,1,11,0,15,42,13,24,24,0,0,100.0,0,0,0,1,0,0,20,0,8,8,7.0,11.571428571428571,8,8,7,11.571428571428571,12.7,3.7,-1.7,1
4,0,6,11,0,15,67,13,10,8,19,21,131.5,1,0,0,1,0,1,19,0,8,8,7.0,12.657142857142857,8,8,7,12.657142857142857,12.7,3.7,-1.7,1
4,3,1,9,0,15,20,13,10,10,19,21,109.3,0,0,0,0,0,0,22,0,5,9,2.0,10.0,5,11,1,10.0,9.4,-0.8,-3.12,0
4,0,1,13,0,15,60,13,9,24,3,12,127.9,1,0,0,1,0,0,19,0,6,7,6.0,13.714285714285714,6,6,6,13.166666666666666,12.7,3.7,-1.7,1
4,8,1,13,0,8,54,13,10,10,19,21,140.0,1,0,0,1,0,0,34,0,10,16,10.5,13.071428571428571,10,16,11,13.0,16.2,0.3,-0.92,1
4,16,1,1,0,16,78,13,10,8,19,17,160.0,0,0,0,1,0,1,19,0,6,7,6.0,15.333333333333334,6,9,6,14.0,15.5,2.8,-4.06,1
4,3,1,13,0,15,33,13,20,16,14,15,119.8,0,0,0,1,0,0,18,0,6,9,5.0,11.571428571428571,6,8,6,12.142857142857142,16.2,0.3,-0.92,1
0,5,4,10,1,13,43,13,10,10,19,21,153.0,0,0,0,0,0,0,34,0,5,10,0.0,7.3999999999999995,5,5,0,6.874999999999999,7.6,2.6,0.32,0
4,0,2,11,0,15,52,13,8,10,19,17,125.0,1,0,0,1,0,1,19,0,7,7,6.0,12.9,7,7,6,12.9,7.6,2.6,0.32,1
4,8,1,16,0,8,26,13,10,10,16,17,120.0,0,0,0,1,0,0,32,0,10,16,4.0,11.5,9,13,3,11.666666666666666,15.5,2.8,-4.06,0
4,3,3,5,0,15,26,13,16,24,0,0,116.9,1,0,0,1,0,0,19,0,6,6,6.0,13.5,6,7,6,13.428571428571429,8.9,1.4,3.51,1
3,14,1,9,0,15,39,13,10,10,19,21,117.9,0,0,0,1,0,0,34,0,2,1,0.0,7.3999999999999995,5,0,0,6.874999999999999,10.8,1.4,1.74,0
4,3,1,3,0,15,67,13,9,9,5,0,135.0,0,0,0,1,0,0,29,0,8,10,7.0,11.142857142857142,8,11,8,11.375,12.7,3.7,-1.7,1
4,0,6,11,0,15,58,13,8,9,16,21,129.5,1,0,0,1,0,1,18,0,8,8,7.0,13.79857142857143,8,8,7,13.79857142857143,10.8,1.4,1.74,1
3,14,1,14,1,5,4,13,8,9,18,1,111.3,0,0,1,0,0,0,25,0,6,7,6.0,13.333333333333334,6,6,6,13.5,7.6,2.6,0.32,1
0,14,1,14,1,5,43,13,10,10,19,21,95.0,0,0,1,0,0,0,34,0,6,11,0.0,7.3999999999999995,5,6,0,6.874999999999999,8.9,1.4,3.51,0
3,0,1,9,0,15,43,13,28,28,18,20,131.8,0,0,0,1,0,0,24,0,10,16,10.5,11.357142857142858,10,15,12,12.846153846153848,7.6,2.6,0.32,0
4,0,5,7,0,15,41,13,8,9,11,6,119.1,0,0,0,1,0,0,18,0,5,11,0.0,7.3999999999999995,5,8,0,6.874999999999999,9.4,-0.8,-3.12,0
4,2,1,1,0,15,63,13,24,10,0,21,140.7,1,0,1,1,0,1,20,0,10,16,10.5,15.052631578947368,10,13,12,14.538461538461538,15.5,2.8,-4.06,1
4,5,1,10,1,15,56,13,10,10,19,21,131.9,0,0,0,1,0,0,21,0,10,16,6.0,11.5,10,16,5,12.4,9.4,-0.8,-3.12,0
4,0,1,15,0,15,46,13,8,10,19,17,139.2,0,0,0,1,1,1,19,0,6,6,6.0,13.0,6,6,6,13.166666666666666,12.4,0.5,1.79,1
4,0,1,11,0,15,42,13,10,10,19,17,121.8,0,0,0,1,1,1,18,0,8,8,8.0,12.93875,8,8,8,12.93875,9.4,-0.8,-3.12,1
4,3,1,2,0,15,57,13,10,10,19,21,132.9,0,0,0,1,1,0,22,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,12.7,3.7,-1.7,1
4,16,1,1,0,16,39,13,10,10,19,1,130.0,0,0,0,1,1,0,25,0,6,6,0.0,7.3999999999999995,6,8,0,6.874999999999999,15.5,2.8,-4.06,0
3,14,1,11,0,15,43,13,10,10,19,21,130.1,0,0,0,0,1,0,34,0,7,10,5.0,13.0,7,9,5,12.88,11.1,0.6,2.02,0
4,14,1,11,0,15,43,13,10,10,16,17,124.5,0,0,0,0,1,0,34,0,7,11,5.0,12.18,7,11,4,11.8125,11.1,0.6,2.02,0
3,14,1,0,0,15,39,13,9,8,19,21,160.15000000000003,0,0,0,1,1,0,34,0,6,13,3.0,11.333333333333334,6,12,5,11.4,13.9,-0.3,0.79,0
4,0,2,11,0,15,66,13,9,24,19,21,137.8,1,0,0,1,1,0,18,0,8,8,7.0,13.0,8,8,7,13.0,12.7,3.7,-1.7,1
4,0,1,0,0,15,39,13,24,24,18,20,119.5,0,0,0,0,1,0,19,0,5,5,0.0,7.3999999999999995,6,0,0,6.874999999999999,9.4,-0.8,-3.12,0
4,14,1,6,0,15,67,13,24,24,0,1,110.0,0,0,1,1,1,0,24,0,5,13,2.0,12.5,5,8,3,12.333333333333334,9.4,-0.8,-3.12,0
4,0,1,13,0,15,9,13,24,24,5,6,105.0,0,0,0,1,1,0,20,0,6,9,5.0,11.0,6,9,5,12.166666666666666,11.1,0.6,2.02,1
4,0,1,2,0,15,80,13,10,10,19,21,142.8,1,0,0,1,1,0,21,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,12.7,3.7,-1.7,0
3,5,3,10,1,15,26,13,10,10,19,21,128.2,1,0,0,1,1,0,32,0,5,5,0.0,7.3999999999999995,5,5,0,6.874999999999999,7.6,2.6,0.32,0
3,14,1,10,1,5,43,13,8,8,16,5,120.0,0,0,0,1,1,0,34,0,5,9,0.0,7.3999999999999995,5,5,1,10.0,12.7,3.7,-1.7,0
4,8,1,7,0,8,39,13,10,10,19,21,130.0,0,0,0,0,1,0,33,0,5,6,0.0,7.3999999999999995,5,5,0,6.874999999999999,12.7,3.7,-1.7,0
4,3,2,0,0,15,37,13,10,8,11,5,121.7,0,0,0,1,1,1,20,0,5,5,5.0,12.4,5,5,4,10.75,9.4,-0.8,-3.12,1
4,0,1,1,0,15,31,13,8,9,19,17,116.0,0,0,0,1,1,0,19,0,6,8,6.0,15.5,6,10,6,14.1,16.2,0.3,-0.92,1
3,14,1,10,1,15,43,13,10,10,11,5,133.2,0,0,0,0,1,0,34,0,5,13,2.0,11.5,5,12,3,10.8,13.9,-0.3,0.79,0
3,5,1,10,1,15,17,13,10,10,16,5,116.7,0,0,0,1,1,0,34,0,5,7,4.0,13.333333333333334,5,9,4,11.6,16.2,0.3,-0.92,0
4,0,2,8,0,15,54,13,8,8,11,17,126.4,1,0,0,1,1,1,18,0,6,8,6.0,12.666666666666666,6,6,6,13.5,12.7,3.7,-1.7,1
4,0,1,9,0,15,28,13,24,9,19,21,120.3,1,0,0,1,1,1,19,0,5,8,5.0,12.6,5,9,5,13.6,8.9,1.4,3.51,0
4,14,1,5,0,15,54,13,10,10,19,1,118.0,0,0,1,1,1,1,34,0,6,6,6.0,13.5,6,6,0,6.874999999999999,16.2,0.3,-0.92,0
4,9,1,0,0,15,78,13,10,22,19,21,149.5,1,0,0,0,1,0,19,0,6,6,6.0,13.0,6,8,6,13.0,13.9,-0.3,0.79,1
4,16,1,1,0,16,39,13,24,16,19,3,130.0,0,0,0,1,1,1,21,0,6,15,6.0,11.714285714285714,6,8,4,11.75,13.9,-0.3,0.79,1
4,0,1,0,0,15,56,13,24,24,11,21,126.3,0,0,0,1,1,1,18,0,6,8,6.0,12.166666666666666,6,7,5,13.0,13.9,-0.3,0.79,1
4,3,3,9,0,15,36,13,10,10,11,17,116.2,0,0,0,1,1,0,18,0,5,10,0.0,7.3999999999999995,5,13,0,6.874999999999999,9.4,-0.8,-3.12,0
4,3,1,15,0,15,34,13,10,10,11,15,126.0,0,0,0,0,1,0,29,0,6,12,0.0,7.3999999999999995,6,6,0,6.874999999999999,9.4,-0.8,-3.12,0
4,0,1,0,0,15,40,13,24,24,0,21,122.3,0,0,0,1,1,0,19,0,5,6,5.0,11.5,5,5,5,11.6,9.4,-0.8,-3.12,1
4,16,1,5,0,16,39,13,24,24,19,21,131.8,0,0,0,1,1,1,22,0,7,7,7.0,12.285714285714286,9,10,8,12.375,12.4,0.5,1.79,1
4,3,6,11,0,15,54,13,24,24,0,6,130.7,1,0,0,1,1,1,18,0,7,7,7.0,12.718571428571428,8,11,8,12.805555555555555,11.1,0.6,2.02,0
4,0,1,2,0,15,54,13,9,9,14,15,129.5,1,0,0,1,1,0,20,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,10.8,1.4,1.74,0
0,14,1,0,0,5,43,13,10,10,19,17,130.0,0,0,1,1,1,1,29,0,6,16,1.0,14.0,6,7,0,6.874999999999999,11.1,0.6,2.02,0
4,14,1,0,0,15,26,13,4,4,9,0,114.0,1,0,0,1,1,0,29,0,5,10,3.0,11.666666666666666,5,8,4,11.25,7.6,2.6,0.32,0
4,3,1,2,0,15,29,13,16,22,17,21,116.4,1,0,1,1,1,0,19,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,10.8,1.4,1.74,0
4,0,1,7,0,15,47,13,8,8,19,21,121.7,1,0,0,1,1,0,18,0,5,10,0.0,7.3999999999999995,5,11,1,12.0,7.6,2.6,0.32,0
4,5,1,10,1,15,26,13,10,10,19,21,120.0,1,0,1,1,1,0,34,0,10,10,7.0,11.714285714285714,10,10,6,11.5,10.8,1.4,1.74,0
4,5,1,10,1,12,78,13,16,16,17,15,125.0,0,0,0,1,1,0,26,0,5,7,5.0,12.6,5,7,5,13.714285714285714,13.9,-0.3,0.79,1
4,3,1,2,0,15,33,13,10,10,16,21,134.1,1,0,0,1,1,0,24,0,10,16,10.5,11.642857142857142,10,16,12,11.25,11.1,0.6,2.02,0
4,0,1,0,0,15,62,13,24,24,19,5,149.5,1,0,0,1,1,1,17,0,6,8,6.0,14.875,6,8,6,13.428571428571429,11.1,0.6,2.02,1
4,16,1,1,0,16,54,13,9,8,3,17,140.0,1,0,0,1,1,0,19,0,6,8,6.0,12.714285714285714,6,9,6,13.5,12.4,0.5,1.79,1
3,14,1,1,0,15,14,13,24,16,0,19,160.15000000000003,0,0,1,0,1,0,34,0,10,16,5.0,11.6,7,7,5,11.2,8.9,1.4,3.51,0
4,5,1,11,0,15,26,13,15,20,0,12,136.6,0,0,0,1,1,0,23,0,7,14,5.0,11.94,7,14,6,12.2,13.9,-0.3,0.79,0
4,4,3,7,0,15,14,13,24,9,19,5,111.0,1,0,0,1,1,0,18,0,5,10,4.0,11.6,5,9,3,14.2,12.4,0.5,1.79,0
4,0,3,0,0,15,9,13,16,24,17,6,105.7,1,0,0,1,1,0,19,0,6,6,6.0,13.333333333333334,6,9,5,13.8,8.9,1.4,3.51,1
4,0,1,9,0,15,68,13,24,8,0,17,137.0,1,0,0,1,1,0,18,0,5,5,5.0,13.4,5,5,5,15.0,8.9,1.4,3.51,1
3,14,1,15,0,5,43,13,28,28,18,20,120.0,0,0,1,0,1,0,34,0,6,12,0.0,7.3999999999999995,6,12,0,6.874999999999999,9.4,-0.8,-3.12,0
4,14,1,10,1,15,26,13,28,28,18,20,120.5,1,0,0,1,1,0,30,0,5,5,2.0,11.0,5,5,0,6.874999999999999,7.6,2.6,0.32,0
4,6,1,10,1,16,26,13,24,20,0,1,118.1,0,0,0,1,1,0,28,0,10,16,10.5,12.0,10,13,9,11.333333333333334,8.9,1.4,3.51,0
4,14,1,10,1,15,13,13,10,10,19,21,139.0,0,0,0,1,1,0,34,0,5,0,0.0,7.3999999999999995,5,0,0,6.874999999999999,12.7,3.7,-1.7,0
4,14,2,9,0,5,43,13,8,9,0,1,116.3,0,0,0,0,1,0,32,0,5,5,0.0,7.3999999999999995,5,9,0,6.874999999999999,10.8,1.4,1.74,0
4,3,5,15,0,15,22,13,9,10,11,12,120.5,1,0,0,1,1,0,19,0,6,12,4.0,12.5,6,12,4,10.25,7.6,2.6,0.32,0
4,0,1,5,0,15,52,13,24,9,5,21,134.9,1,0,0,1,1,0,20,0,6,7,6.0,13.666666666666666,6,7,6,12.166666666666666,16.2,0.3,-0.92,1
4,3,1,7,0,15,39,13,24,16,0,19,123.0,0,0,0,1,1,0,18,0,5,10,1.0,10.0,5,7,0,6.874999999999999,9.4,-0.8,-3.12,0
4,3,1,0,0,15,41,13,8,10,19,21,122.9,0,0,0,0,1,0,20,0,6,6,6.0,11.5,6,9,2,13.0,10.8,1.4,1.74,0
4,3,3,11,0,15,74,13,9,10,0,21,132.3,1,0,0,1,1,1,18,0,7,7,6.0,13.266666666666666,7,7,6,13.266666666666666,7.6,2.6,0.32,1
4,3,4,11,0,15,58,13,9,8,19,3,131.5,1,0,0,1,1,1,18,0,7,8,7.0,12.5125,8,8,8,14.1875,13.9,-0.3,0.79,1
3,5,1,6,0,3,43,13,28,28,18,20,128.2,0,0,0,1,1,0,28,0,5,9,0.0,7.3999999999999995,5,5,0,6.874999999999999,7.6,2.6,0.32,0
4,14,1,0,0,15,54,13,10,10,19,21,148.0,1,0,0,0,1,0,31,0,6,14,0.0,7.3999999999999995,6,6,0,6.874999999999999,12.7,3.7,-1.7,0
4,0,1,11,0,15,36,13,15,9,5,21,121.5,0,0,0,1,1,0,23,0,7,7,6.0,13.483333333333334,7,7,6,13.483333333333334,7.6,2.6,0.32,1
4,14,1,13,0,5,43,13,10,10,19,21,139.0,0,0,1,0,1,0,33,0,6,8,0.0,7.3999999999999995,5,6,0,6.874999999999999,16.2,0.3,-0.92,0
4,5,1,9,0,15,26,13,10,10,11,6,113.4,0,0,0,1,1,0,22,0,5,9,3.0,13.0,5,9,3,11.666666666666666,12.7,3.7,-1.7,0
4,16,1,7,0,16,67,13,9,10,19,21,150.0,1,0,1,1,1,0,20,0,5,6,5.0,16.5,5,7,5,17.208333333333336,12.4,0.5,1.79,0
4,16,1,16,0,16,67,13,8,8,0,15,150.0,1,0,0,1,1,0,20,0,6,11,6.0,13.8,6,7,6,13.142857142857142,16.2,0.3,-0.92,1
4,14,1,1,0,15,39,13,24,24,19,0,140.0,0,0,0,0,1,0,25,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,13.9,-0.3,0.79,0
4,0,1,0,0,15,56,13,15,24,17,0,140.7,1,0,0,1,1,0,20,0,5,5,5.0,12.6,5,6,4,14.5,7.6,2.6,0.32,1
4,3,5,8,0,15,62,13,24,10,11,12,146.7,1,0,0,1,1,0,19,0,6,7,6.0,13.833333333333334,6,8,6,13.625,7.6,2.6,0.32,1
4,14,1,6,0,5,43,13,28,28,23,25,96.0,0,0,0,1,1,0,31,0,5,5,0.0,7.3999999999999995,5,5,0,6.874999999999999,7.6,2.6,0.32,0
4,16,1,7,0,16,78,13,16,8,17,6,160.0,0,0,1,0,1,0,24,0,6,6,2.0,16.0,7,7,2,16.0,8.9,1.4,3.51,0
4,16,1,7,0,16,39,13,9,16,5,0,130.0,0,0,1,0,1,0,23,0,5,5,0.0,7.3999999999999995,5,5,0,6.874999999999999,15.5,2.8,-4.06,0
3,14,1,10,1,15,78,13,24,16,14,19,130.0,0,0,0,0,1,1,26,0,5,12,3.0,10.666666666666666,5,11,3,10.666666666666666,9.4,-0.8,-3.12,0
3,5,1,5,0,7,54,13,10,10,3,3,140.0,1,0,0,1,1,0,34,0,10,16,10.5,14.5,10,16,12,14.5,16.2,0.3,-0.92,1
4,0,6,7,0,15,34,13,9,9,16,6,116.6,1,0,0,1,1,1,20,0,5,6,5.0,14.0,5,7,5,13.8,8.9,1.4,3.51,1
4,3,5,7,0,15,22,13,24,9,19,21,120.5,1,0,0,1,1,0,20,0,5,10,3.0,13.333333333333334,5,11,5,13.571428571428571,12.4,0.5,1.79,1
4,14,1,16,0,5,43,13,16,24,17,12,103.0,0,0,0,1,1,0,25,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,10.8,1.4,1.74,0
4,3,2,5,0,15,27,13,24,9,10,11,111.9,1,0,0,1,1,0,19,0,6,9,5.0,12.0,6,10,4,11.2,8.9,1.4,3.51,1
4,3,1,7,0,15,64,13,24,8,0,12,148.7,0,0,0,1,1,0,18,0,5,6,5.0,16.2,5,8,5,16.0,8.9,1.4,3.51,1
4,5,1,10,1,13,43,13,22,22,19,21,120.0,0,0,0,1,1,0,28,0,10,13,7.0,10.285714285714286,10,13,5,10.6,10.8,1.4,1.74,0
4,0,1,15,0,15,41,13,24,8,19,21,120.1,1,0,0,1,1,1,20,0,6,7,6.0,13.571428571428571,6,8,6,13.166666666666666,8.9,1.4,3.51,1
4,0,1,6,0,15,54,13,20,16,5,6,127.8,0,0,0,1,1,0,18,0,6,7,6.0,14.285714285714286,6,9,6,14.857142857142858,11.1,0.6,2.02,1
4,3,3,9,0,15,15,13,24,24,5,6,106.4,1,0,0,1,1,0,19,0,5,7,5.0,10.2,5,6,4,10.5,12.4,0.5,1.79,1
4,17,1,11,0,15,4,13,9,9,19,21,100.0,0,0,1,1,1,0,24,0,8,16,2.0,10.25,8,16,2,10.25,12.7,3.7,-1.7,0
4,3,4,16,0,15,34,13,24,16,11,12,123.9,1,0,0,1,1,0,21,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,10.8,1.4,1.74,0
4,0,1,0,0,15,67,13,16,10,0,17,139.5,0,0,0,1,1,1,20,0,6,7,6.0,14.833333333333334,6,6,6,14.833333333333334,12.7,3.7,-1.7,1
4,16,1,1,0,16,67,13,9,24,19,5,150.0,1,0,0,1,1,0,21,0,6,12,5.0,13.625,6,6,5,12.6,13.9,-0.3,0.79,1
3,0,1,12,0,15,59,13,9,9,21,11,139.8,0,0,1,1,1,0,24,0,7,7,7.0,12.271428571428572,8,10,7,13.657142857142857,10.8,1.4,1.74,1
4,14,1,10,1,15,43,13,8,10,19,21,154.4,0,0,0,1,1,0,27,0,5,0,0.0,7.3999999999999995,5,0,0,6.874999999999999,10.8,1.4,1.74,0
4,14,1,14,1,15,43,13,16,9,0,17,119.0,0,0,0,1,1,0,34,0,9,10,9.0,13.22222222222222,7,8,7,13.142857142857142,8.9,1.4,3.51,1
4,14,1,4,0,15,43,13,9,10,19,21,96.1,0,0,0,1,1,0,25,0,7,13,2.0,15.0,7,12,2,11.5,12.4,0.5,1.79,0
4,8,1,2,0,8,39,13,24,15,19,19,130.0,0,0,0,0,1,0,18,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,9.4,-0.8,-3.12,0
4,5,1,5,0,15,42,13,24,15,19,19,128.8,0,0,0,1,1,0,19,0,10,12,10.5,13.166666666666666,10,12,12,13.0,10.8,1.4,1.74,1
4,4,1,8,0,15,31,13,8,10,19,5,126.8,0,0,0,1,1,1,21,0,6,8,5.0,13.833333333333334,6,6,4,14.0,13.9,-0.3,0.79,1
4,8,1,10,1,9,39,13,24,16,0,19,130.0,0,0,0,1,1,0,27,0,5,0,0.0,7.3999999999999995,5,0,0,6.874999999999999,8.9,1.4,3.51,0
4,8,1,0,0,8,13,13,3,10,5,6,110.0,1,0,0,1,1,0,27,0,10,12,9.0,12.333333333333334,10,11,6,13.166666666666666,9.4,-0.8,-3.12,0
4,0,3,8,0,15,36,13,9,8,4,6,133.7,1,0,1,1,1,0,18,0,6,6,6.0,13.0,6,7,5,11.8,12.7,3.7,-1.7,0
4,16,1,1,0,16,54,13,9,8,19,1,140.0,0,0,0,1,1,0,19,0,6,15,3.0,13.25,6,9,1,12.0,13.9,-0.3,0.79,0
4,2,2,13,0,15,42,13,9,8,0,12,133.7,1,0,0,1,0,0,18,0,6,6,6.0,13.5,6,6,6,12.166666666666666,10.8,1.4,1.74,1
4,2,4,8,0,15,12,13,10,10,19,6,137.0,1,0,0,1,0,1,18,0,6,7,6.0,12.666666666666666,6,8,5,12.8,10.8,1.4,1.74,1
4,5,1,9,0,15,43,13,20,9,17,15,128.2,0,0,0,1,0,0,23,0,10,16,10.5,15.090909090909092,6,7,6,14.5,9.4,-0.8,-3.12,0
4,4,4,2,0,15,42,13,24,20,19,12,129.2,1,0,1,0,1,0,20,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,9.4,-0.8,-3.12,0
4,3,3,8,0,15,45,13,15,24,5,6,129.5,1,0,0,1,1,0,18,0,6,7,6.0,13.166666666666666,6,7,6,12.666666666666666,16.2,0.3,-0.92,1
4,0,4,8,0,15,33,13,9,9,19,17,129.6,1,0,0,1,1,0,18,0,6,6,6.0,12.833333333333334,6,8,6,12.833333333333334,12.4,0.5,1.79,1
4,3,2,8,0,15,41,13,9,24,19,21,141.8,1,0,0,1,1,0,20,0,6,6,6.0,11.833333333333334,6,6,6,12.166666666666666,12.7,3.7,-1.7,1
4,0,3,8,0,15,46,13,16,24,17,0,129.8,1,0,0,1,1,0,20,0,6,6,5.0,12.8,6,11,3,12.75,15.5,2.8,-4.06,1
4,16,1,5,0,16,4,13,24,24,0,0,106.0,0,0,0,1,1,0,21,0,7,7,5.0,11.8,9,9,5,11.0,12.4,0.5,1.79,0
4,3,1,7,0,15,33,13,9,24,11,0,121.5,1,0,0,1,1,0,20,0,5,7,5.0,15.8,5,7,5,14.571428571428571,11.1,0.6,2.02,0
4,3,1,0,0,15,20,13,24,24,0,0,117.7,1,0,0,1,1,0,20,0,6,9,6.0,14.666666666666666,6,7,6,13.857142857142858,8.9,1.4,3.51,1
4,16,1,16,0,16,54,13,9,10,11,17,140.0,1,0,0,1,1,0,19,0,6,10,4.0,12.5,6,16,2,12.0,12.4,0.5,1.79,0
4,0,1,7,0,15,41,13,24,22,5,6,133.1,1,0,0,1,1,0,19,0,5,7,3.0,12.0,6,10,2,10.5,11.1,0.6,2.02,0
4,3,1,0,0,15,41,13,9,24,11,0,119.1,0,0,1,1,1,0,18,0,6,6,3.0,12.666666666666666,6,11,4,11.142857142857142,10.8,1.4,1.74,0
4,0,1,13,0,15,42,13,9,8,19,17,131.3,1,0,1,1,0,0,18,0,6,7,5.0,13.6,6,7,5,11.8,8.9,1.4,3.51,0
4,3,5,8,0,15,58,13,24,24,16,17,136.7,1,0,0,1,0,0,18,0,6,6,6.0,12.5,6,6,6,13.833333333333334,8.9,1.4,3.51,1
4,3,1,13,0,15,58,13,9,10,19,21,126.2,1,0,0,1,0,1,21,0,6,7,6.0,13.333333333333334,6,7,6,13.5,12.4,0.5,1.79,1
4,9,1,16,0,15,43,1,10,10,19,21,109.6,0,0,0,1,0,0,18,1,6,13,4.0,12.25,6,15,5,11.0,11.1,0.6,2.02,0
4,0,1,11,0,15,56,13,24,9,5,6,131.9,1,0,0,1,0,1,18,0,7,7,7.0,15.101428571428572,8,8,8,16.09375,11.1,0.6,2.02,1
4,0,2,13,0,15,54,13,9,10,19,21,140.7,1,0,0,1,0,1,18,0,6,6,6.0,13.166666666666666,6,6,6,16.0,10.8,1.4,1.74,1
4,4,6,14,1,15,45,13,16,9,17,0,120.7,1,0,0,1,0,0,23,0,6,8,4.0,11.0,6,6,0,6.874999999999999,13.9,-0.3,0.79,0
4,0,2,9,0,15,22,13,16,9,17,0,113.8,1,0,0,1,0,0,21,0,5,9,3.0,11.666666666666666,5,9,4,11.75,8.9,1.4,3.51,1
4,3,1,14,1,15,24,13,28,28,18,20,112.4,1,0,0,1,0,0,26,0,7,15,7.0,11.571428571428571,6,14,2,11.0,7.6,2.6,0.32,0
4,0,1,2,0,15,58,13,16,10,19,21,142.7,1,0,0,1,0,0,18,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,16.2,0.3,-0.92,0
4,0,1,0,0,15,29,13,9,9,19,5,125.5,0,0,0,0,0,1,19,0,6,6,6.0,13.833333333333334,6,7,6,14.285714285714286,8.9,1.4,3.51,1
4,0,3,11,0,15,11,13,9,24,19,6,107.8,1,0,0,1,0,1,20,0,7,10,6.0,12.357142857142858,8,9,7,13.0,13.9,-0.3,0.79,1
4,0,3,8,0,15,20,13,8,9,16,17,110.4,1,0,1,0,0,0,19,0,6,7,6.0,12.166666666666666,6,10,2,10.333333333333334,16.2,0.3,-0.92,0
4,14,1,15,0,15,89,13,10,10,0,3,138.3,0,0,0,1,0,0,33,0,10,14,9.0,12.416666666666666,9,14,7,13.0,10.8,1.4,1.74,1
4,0,2,16,0,15,75,13,16,8,0,3,142.3,0,0,0,1,0,0,18,0,5,7,4.0,12.75,5,6,4,12.75,7.6,2.6,0.32,1
4,17,1,11,0,6,56,13,10,24,19,0,145.0,0,0,0,1,0,0,21,0,10,16,10.5,14.933333333333334,10,16,12,14.933333333333334,7.6,2.6,0.32,1
4,0,1,8,0,15,33,13,16,9,17,6,125.7,1,0,0,1,0,0,19,0,6,6,6.0,13.0,6,7,6,11.666666666666666,8.9,1.4,3.51,1
3,0,4,11,0,15,58,13,8,8,11,12,128.7,1,0,0,1,0,0,18,0,7,10,7.0,14.455000000000002,8,8,8,13.91,15.5,2.8,-4.06,1
4,0,1,0,0,15,57,13,24,9,0,0,128.0,0,0,0,1,0,1,18,0,6,8,6.0,14.0,6,7,6,13.285714285714286,11.1,0.6,2.02,1
4,0,3,8,0,15,67,13,9,8,0,0,146.5,1,0,0,1,0,1,20,0,6,6,6.0,13.5,6,7,6,12.666666666666666,11.1,0.6,2.02,1
4,0,2,15,0,15,15,13,10,10,3,3,106.1,1,0,0,0,0,0,20,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,11.1,0.6,2.02,0
4,3,2,14,1,15,43,13,9,24,14,15,118.0,0,0,0,1,0,1,20,0,6,6,6.0,11.666666666666666,6,12,5,14.0,10.8,1.4,1.74,1
4,3,1,16,0,15,33,13,24,10,0,21,117.0,1,0,0,1,0,1,19,0,5,6,4.0,12.0,5,8,5,13.333333333333334,10.8,1.4,1.74,1
4,0,3,13,0,15,27,13,8,10,4,5,115.4,1,0,0,1,0,1,19,0,6,7,6.0,11.714285714285714,6,6,6,11.833333333333334,13.9,-0.3,0.79,1
4,3,3,13,0,15,43,13,25,24,17,6,117.0,1,0,0,1,0,0,21,0,6,8,6.0,12.666666666666666,6,7,6,12.428571428571429,11.1,0.6,2.02,1
4,3,1,13,0,15,46,13,10,10,4,3,127.0,0,0,0,1,0,0,21,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,16.2,0.3,-0.92,0
4,0,4,11,0,15,41,13,9,8,11,12,118.0,1,0,0,1,0,0,18,0,8,8,7.0,12.328571428571427,8,8,7,12.328571428571427,12.7,3.7,-1.7,1
1,14,1,3,0,5,43,13,10,10,19,5,118.0,0,0,0,1,0,0,27,0,7,14,6.0,11.666666666666666,7,10,1,10.0,12.4,0.5,1.79,0
4,5,1,5,0,15,46,13,24,8,5,21,126.4,1,0,0,1,0,1,20,0,10,12,10.5,13.25,10,12,11,12.727272727272728,15.5,2.8,-4.06,1
